Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_peak,ch2_peak,peak_time
0.5779999999795109,5.577999999979511,Initial Baseline,623.9397040023131,617.5906594783339,,,
479.8129999999656,484.8129999999656,Baseline Window (5ug/ml / 5ug/ml),623.7588037369261,617.5906594783339,624.0082358539103,617.590659478334,453.375
663.6879999999655,668.6879999999655,Baseline Window (5ug/ml / 10ug/ml),623.8427623293841,617.5906594783339,623.9882484999393,617.590659478334,640.734999999986
1081.8910000000033,1086.8910000000033,Baseline Window (10ug/ml / 10ug/ml),623.8355640366906,617.5906594783339,624.0345062075947,617.590659478334,1059.109999999986
1269.5160000000033,1274.5160000000033,Baseline Window (10ug/ml / 50ug/ml),623.8224097315762,617.5906594783339,624.0525950595364,617.590659478334,1246.3279999999795
1684.859999999986,1689.859999999986,Baseline Window (50ug/ml / 50ug/ml),623.8771485878568,617.5906594783339,624.4556288766107,617.590659478334,1662.0939999999828
1872.5,1877.5,Baseline Window (50ug/ml / 100ug/ml),623.8806203372104,617.5906594783339,624.4851990486618,617.590659478334,1849.7029999999795
2228.8910000000037,2233.8910000000037,Baseline Window (100ug/ml / 100ug/ml),623.9143115346748,617.5906594783339,624.9388424801158,617.590659478334,2206.030999999959
2416.359999999986,2421.359999999986,Baseline Window (100ug/ml / 200ug/ml),623.9256395400301,617.5906594783339,624.9661848633527,617.590659478334,2393.484999999986
2772.125,2777.125,Baseline Window (200ug/ml / 200ug/ml),623.973852301624,617.5906594783339,625.3729378956348,617.590659478334,2749.437999999965
2959.875,2964.875,Baseline Window (200ug/ml / 1000ug/ml),624.0724388227811,617.5906594783339,625.3728499383017,617.590659478334,2937.3279999999795
3291.312999999965,3296.312999999965,Baseline Window (1000ug/ml / 1000ug/ml),623.9962810129938,617.5906594783339,625.6703345951229,617.590659478334,3268.375
3418.3279999999795,3423.3279999999795,Baseline Window (1000ug/ml / 1500ug/ml),625.6696322274953,617.5906594783339,625.7456325248205,617.590659478334,3395.062999999965
3742.57799999998,3747.57799999998,Baseline Window (1500ug/ml / 1500ug/ml),624.0895254352755,617.5906594783339,625.7389228705185,617.590659478334,3719.7660000000033
3879.046999999962,3884.046999999962,Baseline Window (1500ug/ml / Final),625.7257566951066,617.5906594783339,625.8246952641877,617.590659478334,3855.984999999986
4018.70299999998,4023.70299999998,Final Baseline,624.0835141341703,617.5906594783339,,,
