Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_peak,ch2_peak,peak_time
0.8429999999934807,5.842999999993481,Initial Baseline,625.5605498028831,617.590659478334,,,
478.4060000000172,483.4060000000172,Baseline Window (5ug/ml / 5ug/ml),625.5729768696948,617.590659478334,625.6543303154996,617.590659478334,455.7339999999968
676.6870000000345,681.6870000000345,Baseline Window (5ug/ml / 10ug/ml),625.5136100959542,617.590659478334,625.5567172724236,617.590659478334,654.1720000000205
1095.0780000000375,1100.0780000000375,Baseline Window (10ug/ml / 10ug/ml),625.5078252573858,617.590659478334,625.5490128351759,617.590659478334,1072.3589999999967
1271.4370000000345,1276.4370000000345,Baseline Window (10ug/ml / 50ug/ml),625.5439819805734,617.590659478334,625.657152068126,617.590659478334,1248.7339999999967
1685.8280000000375,1690.8280000000375,Baseline Window (50ug/ml / 50ug/ml),625.5345814306071,617.590659478334,625.9414610038915,617.590659478334,1663.265000000014
1873.9839999999967,1878.9839999999967,Baseline Window (50ug/ml / 100ug/ml),625.5445313276512,617.590659478334,625.9612821929979,617.590659478334,1851.390000000014
2229.9220000000205,2234.9220000000205,Baseline Window (100ug/ml / 100ug/ml),625.5576442675167,617.590659478334,626.2575360610457,617.590659478334,2207.2970000000205
2416.765000000014,2421.765000000014,Baseline Window (100ug/ml / 200ug/ml),625.5450811719581,617.590659478334,626.282228721365,617.590659478334,2394.2030000000377
2772.6870000000345,2777.6870000000345,Baseline Window (200ug/ml / 200ug/ml),625.5538289916947,617.590659478334,626.6017503014305,617.590659478334,2750.156000000017
2960.8589999999967,2965.8589999999967,Baseline Window (200ug/ml / 1000ug/ml),625.5289936862288,617.590659478334,626.5977352868393,617.590659478334,2938.140000000014
3291.4530000000377,3296.4530000000377,Baseline Window (1000ug/ml / 1000ug/ml),625.5602808809272,617.590659478334,626.8943994161291,617.590659478334,3268.9370000000345
3417.5470000000205,3422.5470000000205,Baseline Window (1000ug/ml / 1500ug/ml),626.8832048796622,617.590659478334,626.9433983343623,617.590659478334,3394.906000000017
3743.6089999999967,3748.6089999999967,Baseline Window (1500ug/ml / 1500ug/ml),625.5217912359848,617.590659478334,626.9432509588466,617.590659478334,3721.0
3880.5929999999935,3885.5929999999935,Baseline Window (1500ug/ml / Final),626.9435643397153,617.590659478334,627.0215816190212,617.590659478334,3858.1089999999967
4021.2339999999967,4026.2339999999967,Final Baseline,625.4990796004012,617.590659478334,,,
