conc,ch1
111.5,1.66750123114041
112.5,1.6678061622457676
113.5,1.668102157714227
114.5,1.6683895522139005
115.5,1.6686686652257285
116.5,1.668939801849665
117.5,1.6692032535620387
118.5,1.6694592989274
119.5,1.6697082042679172
120.5,1.6699502242931588
121.5,1.6701856026928863
122.5,1.6704145726952957
123.5,1.6706373575929596
124.5,1.6708541712385694
125.5,1.6710652185124195
126.5,1.6712706957634391
127.5,1.6714707912254527
128.5,1.6716656854102272
129.5,1.671855551478758
130.5,1.6720405555921505
131.5,1.672220857243346
132.5,1.672396609570876
133.5,1.6725679596557308
134.5,1.6727350488023642
135.5,1.6728980128047883
136.5,1.6730569821986432
137.5,1.6732120825000734
138.5,1.6733634344321888
139.5,1.67351115413983
140.5,1.6736553533933203
141.5,1.6737961397818393
142.5,1.6739336168970078
143.5,1.6740678845072463
144.5,1.674199038723425
145.5,1.6743271721562925
146.5,1.6744523740661486
147.5,1.6745747305051821
148.5,1.6746943244528847
149.5,1.6748112359449152
150.5,1.674925542195773
151.5,1.6750373177156146
152.5,1.6751466344215273
153.5,1.6752535617435547
154.5,1.6753581667257558
155.5,1.6754605141225565
156.5,1.6755606664906404
157.5,1.675658684276614
158.5,1.6757546259006606
159.5,1.6758485478363934
160.5,1.6759405046871003
161.5,1.6760305492585643
162.5,1.6761187326286315
163.5,1.6762051042136927
164.5,1.6762897118322306
165.5,1.6763726017655793
166.5,1.6764538188160327
167.5,1.6765334063624353
168.5,1.6766114064133726
169.5,1.676687859658085
170.5,1.6767628055152073
171.5,1.6768362821794447
172.5,1.6769083266662808
173.5,1.67697897485481
174.5,1.6770482615287865
175.5,1.6771162204159697
176.5,1.6771828842258483
177.5,1.6772482846858172
178.5,1.6773124525758796
179.5,1.67737541776194
180.5,1.6774372092277559
181.5,1.6774978551056048
182.5,1.6775573827057306
183.5,1.677615818544617
184.5,1.6776731883721467
185.5,1.6777295171976925
186.5,1.6777848293151882
187.5,1.6778391483272268
188.5,1.6778924971682234
189.5,1.677944898126689
190.5,1.67799637286665
191.5,1.678046942448254
192.5,1.678096627347591
193.5,1.6781454474757709
194.5,1.6781934221972823
195.5,1.6782405703476677
196.5,1.6782869102505413
197.5,1.6783324597339775
198.5,1.6783772361462974
199.5,1.678421256371276
200.5,1.6784645368427975
201.5,1.678507093558977
202.5,1.678548942095775
203.5,1.6785900976201211
204.5,1.67863057490257
205.5,1.678670388329507
206.5,1.6787095519149224
207.5,1.6787480793117686
208.5,1.6787859838229227
209.5,1.6788232784117627
210.5,1.67885997571238
211.5,1.6788960880394355
212.5,1.678931627397678
213.5,1.6789666054911383
214.5,1.6790010337320052
215.5,1.679034923249205
216.5,1.6790682848966882
217.5,1.6791011292614382
218.5,1.6791334666712119
219.5,1.679165307202022
220.5,1.6791966606853712
221.5,1.679227536715247
222.5,1.6792579446548868
223.5,1.6792878936433207
224.5,1.6793173926017018
225.5,1.6793464502394304
226.5,1.6793750750600804
227.5,1.6794032753671346
228.5,1.6794310592695365
229.5,1.6794584346870647
230.5,1.6794854093555371
231.5,1.6795119908318497
232.5,1.6795381864988563
233.5,1.6795640035700965
234.5,1.6795894490943746
235.5,1.6796145299601963
236.5,1.6796392529000692
237.5,1.6796636244946683
238.5,1.6796876511768752
239.5,1.6797113392356933
240.5,1.6797346948200438
241.5,1.6797577239424455
242.5,1.6797804324825845
243.5,1.679802826190776
244.5,1.6798249106913226
245.5,1.6798466914857708
246.5,1.6798681739560735
247.5,1.679889363367655
248.5,1.6799102648723898
249.5,1.67993088351149
250.5,1.67995122421831
251.5,1.6799712918210699
252.5,1.6799910910454987
253.5,1.680010626517401
254.5,1.6800299027651506
255.5,1.6800489242221113
256.5,1.6800676952289895
257.5,1.6800862200361195
258.5,1.6801045028056838
259.5,1.6801225476138695
260.5,1.6801403584529664
261.5,1.6801579392334045
262.5,1.680175293785734
263.5,1.6801924258625518
264.5,1.680209339140374
265.5,1.6802260372214555
266.5,1.6802425236355605
267.5,1.680258801841685
268.5,1.6802748752297303
269.5,1.6802907471221329
270.5,1.6803064207754492
271.5,1.6803218993818965
272.5,1.6803371860708547
273.5,1.6803522839103255
274.5,1.680367195908354
275.5,1.6803819250144107
276.5,1.68039647412074
277.5,1.6804108460636682
278.5,1.6804250436248822
279.5,1.6804390695326705
280.5,1.6804529264631345
281.5,1.6804666170413656
282.5,1.680480143842594
283.5,1.6804935093933075
284.5,1.6805067161723388
285.5,1.6805197666119285
286.5,1.6805326630987578
287.5,1.6805454079749573
288.5,1.680558003539088
289.5,1.680570452047098
290.5,1.6805827557132567
291.5,1.6805949167110623
292.5,1.6806069371741292
293.5,1.6806188191970526
294.5,1.6806305648362494
295.5,1.680642176110782
296.5,1.6806536550031579
297.5,1.6806650034601123
298.5,1.6806762233933699
299.5,1.680687316680388
300.5,1.680698285165083
301.5,1.6807091306585364
302.5,1.6807198549396873
