Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_peak,ch2_peak,peak_time
0.4840000000112923,5.484000000011292,Initial Baseline,625.2769730636464,650.4740042576127,,,
482.9060000000027,487.9060000000027,Baseline Window (5ug/ml / 5ug/ml),625.2723843166002,650.4740042576128,625.3798476359764,650.4740042576128,460.8280000000086
671.6870000000054,676.6870000000054,Baseline Window (5ug/ml / 10ug/ml),625.2753426807525,650.4740042576128,625.3775618554446,650.4740042576128,649.6560000000027
1095.7649999999994,1100.7649999999994,Baseline Window (10ug/ml / 10ug/ml),625.279429651967,650.4740042576128,625.425587726013,650.4740042576128,1073.656000000003
1283.297000000006,1288.297000000006,Baseline Window (10ug/ml / 50ug/ml),625.2865477013843,650.4740042576128,625.4466855128205,650.4740042576128,1261.2030000000086
1705.875,1710.875,Baseline Window (50ug/ml / 50ug/ml),625.3086390478912,650.4740042576128,625.7677214876633,650.4740042576128,1683.781000000003
1894.843000000008,1899.843000000008,Baseline Window (50ug/ml / 100ug/ml),625.3111150090253,650.4740042576128,625.7649682591247,650.4740042576128,1872.6870000000051
2256.4530000000086,2261.4530000000086,Baseline Window (100ug/ml / 100ug/ml),625.3276097732875,650.4740042576128,626.1438420595457,650.4740042576128,2234.375
2445.2810000000027,2450.2810000000027,Baseline Window (100ug/ml / 200ug/ml),625.3324572763303,650.4740042576128,626.1582729450336,650.4740042576128,2423.1870000000054
2805.4370000000054,2810.4370000000054,Baseline Window (200ug/ml / 200ug/ml),625.3402130095913,650.4740042576128,626.4462577377165,650.4740042576128,2783.297000000006
2994.547000000006,2999.547000000006,Baseline Window (200ug/ml / 1000ug/ml),625.3718579177635,650.4740042576128,626.441274816012,650.4740042576128,2972.422000000006
3330.5310000000027,3335.5310000000027,Baseline Window (1000ug/ml / 1000ug/ml),625.3538545287546,650.4740042576128,626.7086359086694,650.4740042576128,3308.297000000006
3456.7649999999994,3461.7649999999994,Baseline Window (1000ug/ml / 1500ug/ml),626.7041496031421,650.4740042576128,626.7676211856892,650.4740042576128,3434.625
3757.812000000005,3762.812000000005,Baseline Window (1500ug/ml / 1500ug/ml),625.4009379266499,650.4740042576128,626.7708388004344,650.4740042576128,3735.5
3923.172000000006,3928.172000000006,Baseline Window (1500ug/ml / Final),626.7654847683004,650.4740042576128,626.7674566001209,650.4740042576128,3901.0
4043.4530000000086,4048.4530000000086,Final Baseline,625.356130106374,650.4740042576128,,,
