Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_absolute_peak,ch2_absolute_peak,absolute_peak_time,ch1_peak,ch2_peak,peak_time
1.0,6.0,Initial Baseline,629.2634064503815,617.391657464657,,,,,,
464.5,469.5,Baseline Window (5ug/ml / 5ug/ml),629.2641526457854,617.391657464657,629.3522270334358,617.391657464657,405.0,629.3172935853117,617.391657464657,442.0
628.5,633.5,Baseline Window (5ug/ml / 10ug/ml),629.2612855844196,617.391657464657,629.3490319983553,617.391657464657,570.0,629.3233222784507,617.391657464657,606.0
1032.5,1037.5,Baseline Window (10ug/ml / 10ug/ml),629.2659641222224,617.391657464657,629.3784945199468,617.391657464657,972.0,629.3611571028862,617.391657464657,1010.0
1196.5,1201.5,Baseline Window (10ug/ml / 50ug/ml),629.26412676166,617.391657464657,629.395837849686,617.391657464657,1138.0,629.3609691588376,617.391657464657,1174.0
1601.5,1606.5,Baseline Window (50ug/ml / 50ug/ml),629.2631240569442,617.391657464657,629.6661495356623,617.391657464657,1546.0,629.6374123164633,617.391657464657,1579.0
1772.5,1777.5,Baseline Window (50ug/ml / 100ug/ml),629.2657144548302,617.391657464657,629.6821852390153,617.391657464657,1714.0,629.6411342991094,617.391657464657,1750.0
2120.5,2125.5,Baseline Window (100ug/ml / 100ug/ml),629.2753598998677,617.391657464657,629.995058343079,617.391657464657,2062.0,629.970639072974,617.391657464657,2098.0
2287.5,2292.5,Baseline Window (100ug/ml / 200ug/ml),629.2721217709746,617.391657464657,630.0040333626495,617.391657464657,2231.0,629.9760277470456,617.391657464657,2265.0
2640.5,2645.5,Baseline Window (200ug/ml / 200ug/ml),629.2783879736576,617.391657464657,630.366385489415,617.391657464657,2585.0,630.3316102603914,617.391657464657,2618.0
2813.5,2818.5,Baseline Window (200ug/ml / 1000ug/ml),629.2879925310664,617.391657464657,630.3720376044545,617.391657464657,2758.0,630.3294485603086,617.391657464657,2791.0
3151.5,3156.5,Baseline Window (1000ug/ml / 1000ug/ml),629.3074713760899,617.391657464657,630.7043175915403,617.391657464657,3093.0,630.6542091824053,617.391657464657,3129.0
3322.5,3327.5,Baseline Window (1000ug/ml / 1500ug/ml),629.3102470623824,617.391657464657,630.7095556890891,617.391657464657,3266.0,630.6556166313109,617.391657464657,3300.0
3590.5,3595.5,Baseline Window (1500ug/ml / 1500ug/ml),629.3227889417747,617.391657464657,630.7757771661066,617.391657464657,3526.0,630.7248901818497,617.391657464657,3568.0
3777.5,3782.5,Baseline Window (1500ug/ml / Final),629.327006828252,617.391657464657,630.8203647427689,617.391657464657,3716.0,630.7294103126297,617.391657464657,3755.0
3875.0,3880.0,Final Baseline,629.3330619701006,617.391657464657,,,,,,
