Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_absolute_peak,ch2_absolute_peak,absolute_peak_time,ch1_peak,ch2_peak,peak_time
0.5779999999795109,5.577999999979511,Initial Baseline,-0.006295998040832274,0.0,,,,,,
469.1719999999623,469.1719999999623,Baseline Window - 1 (5ug/ml / 5ug/ml),-0.02399706993514883,0.0,0.0790168591490783,0.0,392.3439999999828,0.03450769289327127,0.0,449.734999999986
504.64100000000326,504.64100000000326,Baseline Window - 2 (5ug/ml / 5ug/ml),-0.018884544205889142,0.0,0.0790168591490783,0.0,392.3439999999828,0.03450769289327127,0.0,449.734999999986
656.109999999986,656.109999999986,Baseline Window - 1 (5ug/ml / 10ug/ml),-0.01620140027000616,0.0,0.07920725311112164,0.0,579.9219999999623,0.03283536321100655,0.0,639.6879999999655
864.4219999999623,864.4219999999623,Baseline Window - 2 (5ug/ml / 10ug/ml),0.008411939875827557,0.0,0.07920725311112164,0.0,579.9219999999623,0.03283536321100655,0.0,639.6879999999655
1075.6719999999625,1075.6719999999625,Baseline Window - 1 (10ug/ml / 10ug/ml),-0.02501375859117161,0.0,0.11154477045340627,0.0,998.2189999999828,0.08320386910850175,0.0,1053.25
1094.125,1094.125,Baseline Window - 2 (10ug/ml / 10ug/ml),-0.23947203159241326,0.0,0.11154477045340627,0.0,998.2189999999828,0.08320386910850175,0.0,1053.25
1261.8279999999795,1261.8279999999795,Baseline Window - 1 (10ug/ml / 50ug/ml),-0.01643723088875504,0.0,0.11072059190735217,0.0,1185.3439999999828,0.07783457192215337,0.0,1242.875
1494.530999999959,1494.530999999959,Baseline Window - 2 (10ug/ml / 50ug/ml),-0.029914783965750757,0.0,0.11072059190735217,0.0,1185.3439999999828,0.07783457192215337,0.0,1242.875
1678.6879999999655,1678.6879999999655,Baseline Window - 1 (50ug/ml / 50ug/ml),0.01885846724928797,0.0,0.5419502615328611,0.0,1601.859999999986,0.5131403084692465,0.0,1658.609999999986
1711.5779999999795,1711.5779999999795,Baseline Window - 2 (50ug/ml / 50ug/ml),0.0037497872062886017,0.0,0.5419502615328611,0.0,1601.859999999986,0.5131403084692465,0.0,1658.609999999986
1865.280999999959,1865.280999999959,Baseline Window - 1 (50ug/ml / 100ug/ml),0.02523258442124643,0.0,0.5598518172845388,0.0,1789.109999999986,0.5315206283061116,0.0,1849.359999999986
1973.484999999986,1973.484999999986,Baseline Window - 2 (50ug/ml / 100ug/ml),-0.003908138983888421,0.0,0.5598518172845388,0.0,1789.109999999986,0.5315206283061116,0.0,1849.359999999986
2222.780999999959,2222.780999999959,Baseline Window - 1 (100ug/ml / 100ug/ml),0.0656589406509056,0.0,1.0139214402560128,0.0,2145.312999999965,0.9873292861467462,0.0,2202.9219999999623
2258.125,2258.125,Baseline Window - 2 (100ug/ml / 100ug/ml),0.034626090597726034,0.0,1.0139214402560128,0.0,2145.312999999965,0.9873292861467462,0.0,2202.9219999999623
2409.3910000000037,2409.3910000000037,Baseline Window - 1 (100ug/ml / 200ug/ml),0.07870490117568352,0.0,1.041218738164389,0.0,2332.655999999959,1.0035863512154037,0.0,2390.9219999999623
2457.7660000000037,2457.7660000000037,Baseline Window - 2 (100ug/ml / 200ug/ml),0.04444684789382336,0.0,1.041218738164389,0.0,2332.655999999959,1.0035863512154037,0.0,2390.9219999999623
2767.7189999999828,2767.7189999999828,Baseline Window - 1 (200ug/ml / 200ug/ml),0.10984179736124133,0.0,1.4606750652862956,0.0,2688.859999999986,1.418719725778601,0.0,2743.937999999965
2800.0,2800.0,Baseline Window - 2 (200ug/ml / 200ug/ml),0.08726464418464275,0.0,1.4606750652862956,0.0,2688.859999999986,1.418719725778601,0.0,2743.937999999965
2951.0939999999828,2951.0939999999828,Baseline Window - 1 (200ug/ml / 1000ug/ml),0.15167437656873517,0.0,1.4739407737208694,0.0,2876.530999999959,1.4169128133369213,0.0,2934.937999999965
2972.2969999999623,2972.2969999999623,Baseline Window - 2 (200ug/ml / 1000ug/ml),0.11990818538322401,0.0,1.4739407737208694,0.0,2876.530999999959,1.4169128133369213,0.0,2934.937999999965
3286.8439999999828,3286.8439999999828,Baseline Window - 1 (1000ug/ml / 1000ug/ml),0.1342607560424085,0.0,1.784138959257234,0.0,3206.6719999999623,1.7073941178280165,0.0,3263.2029999999795
3303.859999999986,3303.859999999986,Baseline Window - 2 (1000ug/ml / 1000ug/ml),-0.10266480445886828,0.0,1.784138959257234,0.0,3206.6719999999623,1.7073941178280165,0.0,3263.2029999999795
3477.3279999999795,3477.3279999999795,Baseline Window - 1 (1000ug/ml / 1500ug/ml),0.16733975065130835,0.0,1.789356563911383,0.0,3394.7029999999795,1.723361934467448,0.0,3449.8279999999795
3494.5160000000037,3494.5160000000037,Baseline Window - 2 (1000ug/ml / 1500ug/ml),0.14161711086762807,0.0,1.789356563911383,0.0,3394.7029999999795,1.723361934467448,0.0,3449.8279999999795
3737.8129999999655,3737.8129999999655,Baseline Window - 1 (1500ug/ml / 1500ug/ml),0.17379204216490507,0.0,1.8729513896834078,0.0,3657.609999999986,1.777766351153673,0.0,3719.07799999998
3770.1879999999655,3770.1879999999655,Baseline Window - 2 (1500ug/ml / 1500ug/ml),0.12825050007813843,0.0,1.8729513896834078,0.0,3657.609999999986,1.777766351153673,0.0,3719.07799999998
3935.70299999998,3935.70299999998,Baseline Window - 1 (1500ug/ml / Final),0.17024840615204084,0.0,1.878695263833606,0.0,3855.984999999986,1.7742721775230166,0.0,3911.0160000000033
3992.655999999959,3992.655999999959,Baseline Window - 2 (1500ug/ml / Final),0.13767518568840842,0.0,1.878695263833606,0.0,3855.984999999986,1.7742721775230166,0.0,3911.0160000000033
4018.70299999998,4023.70299999998,Final Baseline,0.13751413381614838,0.0,,,,,,
