Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_absolute_peak,ch2_absolute_peak,absolute_peak_time,ch1_peak,ch2_peak,peak_time
0.5,5.5,Initial Baseline,-0.004602202137284116,0.0,,,,,,
481.578499999996,486.578499999996,Baseline Window -1 (5ug/ml / 5ug/ml),-0.050831773784220026,0.0,0.06986520274710983,0.0,398.2039999999979,0.04797490809039573,0.0,453.3439999999973
507.31299999999464,512.3129999999946,Baseline Window -2 (5ug/ml / 5ug/ml),-0.0034470341604045484,0.0,0.06986520274710983,0.0,398.2039999999979,0.04797490809039573,0.0,453.3439999999973
787.820499999998,792.820499999998,Baseline Window -1 (5ug/ml / 10ug/ml),-0.018888686143453823,0.0,0.06688079193213525,0.0,586.375,0.05500586013204156,0.0,641.5469999999987
931.4379999999946,936.4379999999946,Baseline Window -2 (5ug/ml / 10ug/ml),-0.010873220314774952,0.0,0.06688079193213525,0.0,586.375,0.05500586013204156,0.0,641.5469999999987
1096.0394999999953,1101.0394999999953,Baseline Window -1 (10ug/ml / 10ug/ml),-0.08633777150538101,0.0,0.14155710062073013,0.0,1010.3439999999972,0.09715659044957192,0.0,1068.1569999999992
1120.343999999997,1125.343999999997,Baseline Window -2 (10ug/ml / 10ug/ml),-0.01434097871784464,0.0,0.14155710062073013,0.0,1010.3439999999972,0.09715659044957192,0.0,1068.1569999999992
1400.890999999996,1405.890999999996,Baseline Window -1 (10ug/ml / 50ug/ml),-0.034106382906844264,0.0,0.1374487648935201,0.0,1199.140999999996,0.10380709626679163,0.0,1255.140999999996
1544.453999999998,1549.453999999998,Baseline Window -2 (10ug/ml / 50ug/ml),-0.01637895890620358,0.0,0.1374487648935201,0.0,1199.140999999996,0.10380709626679163,0.0,1255.140999999996
1706.8909999999996,1711.8909999999996,Baseline Window -1 (50ug/ml / 50ug/ml),-0.04878358935916241,0.0,0.552160346310302,0.0,1622.8129999999946,0.5266803579610269,0.0,1678.0629999999946
1733.296999999999,1738.296999999999,Baseline Window -2 (50ug/ml / 50ug/ml),-0.007441744417319034,0.0,0.552160346310302,0.0,1622.8129999999946,0.5266803579610269,0.0,1678.0629999999946
1983.0629999999983,1988.0629999999983,Baseline Window -1 (50ug/ml / 100ug/ml),-0.013862470600612496,0.0,0.5445948361940509,0.0,1812.1100000000008,0.5297144716001867,0.0,1868.1879999999944
2095.437999999994,2100.437999999994,Baseline Window -2 (50ug/ml / 100ug/ml),-0.006749528995903297,0.0,0.5445948361940509,0.0,1812.1100000000008,0.5297144716001867,0.0,1868.1879999999944
2262.1254999999983,2267.1254999999983,Baseline Window -1 (100ug/ml / 100ug/ml),-0.07744123227553915,0.0,0.9049741489909593,0.0,2174.125,0.8840262316344933,0.0,2234.0939999999973
2284.437999999994,2289.437999999994,Baseline Window -2 (100ug/ml / 100ug/ml),0.0028470333503558803,0.0,0.9049741489909593,0.0,2174.125,0.8840262316344933,0.0,2234.0939999999973
2509.7819999999992,2514.7819999999992,Baseline Window -1 (100ug/ml / 200ug/ml),-0.0023727018719375123,0.0,0.9006801450743751,0.0,2363.25,0.8731413588203623,0.0,2420.375
2624.875,2629.875,Baseline Window -2 (100ug/ml / 200ug/ml),-0.06581356036570148,0.0,0.9006801450743751,0.0,2363.25,0.8731413588203623,0.0,2420.375
2814.1094999999987,2819.1094999999987,Baseline Window -1 (200ug/ml / 200ug/ml),-0.061143715040038335,0.0,1.2189438215052633,0.0,2725.828999999998,1.197422372001597,0.0,2780.8439999999973
2836.437999999994,2841.437999999994,Baseline Window -2 (200ug/ml / 200ug/ml),0.017281621944281303,0.0,1.2189438215052633,0.0,2725.828999999998,1.197422372001597,0.0,2780.8439999999973
3036.4694999999992,3041.4694999999992,Baseline Window -1 (200ug/ml / 1000ug/ml),0.033471597342718776,0.0,1.2292741323931295,0.0,2915.0319999999992,1.1993499359390398,0.0,2972.6569999999992
3152.1484999999993,3157.1484999999993,Baseline Window -2 (200ug/ml / 1000ug/ml),-0.05075007064273981,0.0,1.2292741323931295,0.0,2915.0319999999992,1.1993499359390398,0.0,2972.6569999999992
3340.8984999999993,3345.8984999999993,Baseline Window -1 (1000ug/ml / 1000ug/ml),-0.03917967916959911,0.0,1.5517294156678645,0.0,3251.7819999999992,1.5067187970233817,0.0,3307.140999999996
3363.265999999996,3368.265999999996,Baseline Window -2 (1000ug/ml / 1000ug/ml),0.03675702409446009,0.0,1.5517294156678645,0.0,3251.7819999999992,1.5067187970233817,0.0,3307.140999999996
3522.7189999999973,3527.7189999999973,Baseline Window -1 (1000ug/ml / 1500ug/ml),0.06702229196429578,0.0,1.5679884713847514,0.0,3440.953999999998,1.5091462437092105,0.0,3496.0
3597.5159999999996,3602.5159999999996,Baseline Window -2 (1000ug/ml / 1500ug/ml),-0.020258360475079625,0.0,1.5679884713847514,0.0,3440.953999999998,1.5091462437092105,0.0,3496.0
3788.890999999996,3793.890999999996,Baseline Window -1 (1500ug/ml / 1500ug/ml),-0.03852109798100735,0.0,1.6437386750018277,0.0,3696.3600000000006,1.5628323452376662,0.0,3753.765999999996
3813.4069999999992,3818.4069999999992,Baseline Window -2 (1500ug/ml / 1500ug/ml),0.05341905949229814,0.0,1.6437386750018277,0.0,3696.3600000000006,1.5628323452376662,0.0,3753.765999999996
4001.6254999999983,4006.6254999999983,Baseline Window -1 (1500ug/ml / Final),0.057833401335396196,0.0,1.6551262506980038,0.0,3890.421999999999,1.5697504687371975,0.0,3947.5319999999992
