Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_peak,ch2_peak,peak_time
0.5470000000204891,5.547000000020489,Initial Baseline,623.9001979982849,617.5906594783339,,,
475.844000000041,480.844000000041,Baseline Window (5ug/ml / 5ug/ml),623.8204266870317,617.5906594783339,623.9470720784503,617.590659478334,453.0160000000615
663.859999999986,668.859999999986,Baseline Window (5ug/ml / 10ug/ml),623.823959767092,617.5906594783339,623.9442035668222,617.590659478334,641.125
1081.719000000041,1086.719000000041,Baseline Window (10ug/ml / 10ug/ml),623.8237385145956,617.5906594783339,623.9688968881516,617.590659478334,1058.9529999999795
1269.1410000000617,1274.1410000000617,Baseline Window (10ug/ml / 50ug/ml),623.8247838523545,617.5906594783339,623.9854415095971,617.590659478334,1246.2970000000205
1684.094000000041,1689.094000000041,Baseline Window (50ug/ml / 50ug/ml),623.8708897117153,617.5906594783339,624.3619970711336,617.590659478334,1661.5160000000617
1871.0,1876.0,Baseline Window (50ug/ml / 100ug/ml),623.8967752463633,617.5906594783339,624.3728457887876,617.590659478334,1848.4220000000205
2226.859999999986,2231.859999999986,Baseline Window (100ug/ml / 100ug/ml),623.9214678590953,617.5906594783339,624.7874327599201,617.590659478334,2204.1570000000065
2414.359999999986,2419.359999999986,Baseline Window (100ug/ml / 200ug/ml),623.9446380255908,617.5906594783339,624.8092468720511,617.590659478334,2391.75
2769.969000000041,2774.969000000041,Baseline Window (200ug/ml / 200ug/ml),623.9726997883461,617.5906594783339,625.2886247561188,617.590659478334,2747.2029999999795
2957.875,2962.875,Baseline Window (200ug/ml / 1000ug/ml),624.0742191691689,617.5906594783339,625.3104821519556,617.590659478334,2935.094000000041
3288.25,3293.25,Baseline Window (1000ug/ml / 1000ug/ml),624.0215154889385,617.5906594783339,625.6433150558012,617.590659478334,3265.5470000000205
3413.3279999999795,3418.3279999999795,Baseline Window (1000ug/ml / 1500ug/ml),625.6398460933765,617.5906594783339,625.7194602816646,617.590659478334,3390.4070000000065
3738.859999999986,3743.859999999986,Baseline Window (1500ug/ml / 1500ug/ml),624.1148357196487,617.5906594783339,625.7243842105286,617.590659478334,3716.0160000000615
3874.57799999998,3879.57799999998,Baseline Window (1500ug/ml / Final),625.7194249660778,617.5906594783339,625.8301813756615,617.590659478334,3851.8129999999655
4015.5629999999655,4020.5629999999655,Final Baseline,624.0944662643144,617.5906594783339,,,
