Window_Start,Window_End,information,ch1_avg,ch2_avg,ch1_absolute_peak,ch2_absolute_peak,absolute_peak_time,ch1_peak,ch2_peak,peak_time
0.9839999999967404,5.98399999999674,Initial Baseline,-0.0034439279335986483,0.0,,,,,,
488.99199999999837,493.99199999999837,Baseline Window -1 (5ug/ml / 5ug/ml),-0.8976857145923797,0.0,-0.8588365532770013,0.0,401.75,-0.8367281202027925,0.0,463.8589999999968
511.88999999995576,516.8899999999558,Baseline Window -2 (5ug/ml / 5ug/ml),-1.0064782967562564,0.0,-0.8588365532770013,0.0,401.75,-0.8367281202027925,0.0,463.8589999999968
797.4689999999828,802.4689999999828,Baseline Window -1 (5ug/ml / 10ug/ml),-1.028524795766592,0.0,-0.9116213788159939,0.0,591.3279999999795,-0.8887717173269039,0.0,653.2969999999623
938.9839999999969,943.9839999999969,Baseline Window -2 (5ug/ml / 10ug/ml),-1.0246282087888972,0.0,-0.9116213788159939,0.0,591.3279999999795,-0.8887717173269039,0.0,653.2969999999623
1105.4689999999828,1110.4689999999828,Baseline Window -1 (10ug/ml / 10ug/ml),-0.9554839383480059,0.0,-0.8868508957773429,0.0,1017.9219999999624,-0.8837168220956073,0.0,1079.655999999959
1128.4689999999828,1133.4689999999828,Baseline Window -2 (10ug/ml / 10ug/ml),-1.0265870079847825,0.0,-0.8868508957773429,0.0,1017.9219999999624,-0.8837168220956073,0.0,1079.655999999959
1411.0859999999811,1416.0859999999811,Baseline Window -1 (10ug/ml / 50ug/ml),-1.0381753470518902,0.0,-0.8804493173774972,0.0,1207.9529999999795,-0.8889492600745825,0.0,1268.7649999999558
1550.8119999999765,1555.8119999999765,Baseline Window -2 (10ug/ml / 50ug/ml),-1.0262692865529175,0.0,-0.8804493173774972,0.0,1207.9529999999795,-0.8889492600745825,0.0,1268.7649999999558
1716.530999999959,1721.530999999959,Baseline Window -1 (50ug/ml / 50ug/ml),-0.9721497519158382,0.0,-0.7329805019977584,0.0,1630.875,-0.7697195772649366,0.0,1690.2649999999558
1740.4219999999625,1745.4219999999625,Baseline Window -2 (50ug/ml / 50ug/ml),-1.030549811410746,0.0,-0.7329805019977584,0.0,1630.875,-0.7697195772649366,0.0,1690.2649999999558
1989.9529999999795,1994.9529999999795,Baseline Window -1 (50ug/ml / 100ug/ml),-1.033494341388486,0.0,-0.7196656242973631,0.0,1819.8279999999795,-0.7606516465111781,0.0,1875.625
2101.889999999956,2106.889999999956,Baseline Window -2 (50ug/ml / 100ug/ml),-1.0229301729119509,0.0,-0.7196656242973631,0.0,1819.8279999999795,-0.7606516465111781,0.0,1875.625
2265.4839999999967,2270.4839999999967,Baseline Window -1 (100ug/ml / 100ug/ml),-0.9923251394751722,0.0,-0.6824503440828948,0.0,2181.264999999956,-0.7183697171951735,0.0,2237.625
2290.905999999959,2295.905999999959,Baseline Window -2 (100ug/ml / 100ug/ml),-1.0277802551289785,0.0,-0.6824503440828948,0.0,2181.264999999956,-0.7183697171951735,0.0,2237.625
